,index,val_sessions,val_total_power,val_power_median
9343,2019-05-19 15:24:39+00:00,2.0,3.5103341788489657,1.7551670894244829
9344,2019-05-19 16:24:39+00:00,2.0,2.252877464582596,1.126438732291298
9345,2019-05-19 17:24:39+00:00,3.0,9.686535027235553,2.8318439755385376
9346,2019-05-19 18:24:39+00:00,3.0,9.686535027235553,2.8318439755385376
9347,2019-05-19 19:24:39+00:00,5.0,9.708741472073187,1.4996044915215712
9348,2019-05-19 20:24:39+00:00,7.0,13.49833415420207,1.4996044915215712
9349,2019-05-19 21:24:39+00:00,5.0,9.540461184616953,1.4996044915215712
9350,2019-05-19 22:24:39+00:00,4.0,6.708617209078415,0.9413598556065281
9351,2019-05-19 23:24:39+00:00,7.0,16.600257942081814,1.4996044915215712
9352,2019-05-20 00:24:39+00:00,6.0,17.40224334590794,2.1289268248853648
9353,2019-05-20 01:24:39+00:00,2.0,7.498086380169941,3.7490431900849703
9354,2019-05-20 02:24:39+00:00,3.0,11.673065103574196,4.174978723404256
9355,2019-05-20 03:24:39+00:00,2.0,6.933227881653414,3.466613940826707
9356,2019-05-20 04:24:39+00:00,1.0,5.684772577455505,5.684772577455505
9357,2019-05-20 05:24:39+00:00,0.0,0.0,0.0
9358,2019-05-20 06:24:39+00:00,0.0,0.0,0.0
9359,2019-05-20 07:24:39+00:00,0.0,0.0,0.0
9360,2019-05-20 08:24:39+00:00,0.0,0.0,0.0
9361,2019-05-20 09:24:39+00:00,0.0,0.0,0.0
9362,2019-05-20 10:24:39+00:00,0.0,0.0,0.0
9363,2019-05-20 11:24:39+00:00,0.0,0.0,0.0
9364,2019-05-20 12:24:39+00:00,0.0,0.0,0.0
9365,2019-05-20 13:24:39+00:00,0.0,0.0,0.0
9366,2019-05-20 14:24:39+00:00,1.0,3.7491030775138516,3.7491030775138516
9367,2019-05-20 15:24:39+00:00,8.0,11.56842342546533,0.7492255936619389
9368,2019-05-20 16:24:39+00:00,22.0,31.087117814443165,0.7035368267815492
9369,2019-05-20 17:24:39+00:00,27.0,36.159230555570424,0.7389480004002534
9370,2019-05-20 18:24:39+00:00,28.0,33.563132162161935,0.7781570261911241
9371,2019-05-20 19:24:39+00:00,29.0,32.065461205077206,0.7389480004002534
9372,2019-05-20 20:24:39+00:00,26.0,24.841538108407853,0.7781570261911241
9373,2019-05-20 21:24:39+00:00,26.0,24.841538108407853,0.7781570261911241
9374,2019-05-20 22:24:39+00:00,25.0,22.782455321034416,0.7389480004002534
9375,2019-05-20 23:24:39+00:00,23.0,21.04990997813345,0.7389480004002534
9376,2019-05-21 00:24:39+00:00,19.0,20.39922520264639,0.9438284391373218
9377,2019-05-21 01:24:39+00:00,10.0,12.22519810098116,0.6172816204515184
9378,2019-05-21 02:24:39+00:00,8.0,9.545147246103319,0.5920783626428183
9379,2019-05-21 03:24:39+00:00,4.0,1.789005169180853,0.2569576435524822
9380,2019-05-21 04:24:39+00:00,2.0,1.3792643215342366,0.6896321607671183
9381,2019-05-21 05:24:39+00:00,1.0,0.4756186503997948,0.4756186503997948
9382,2019-05-21 06:24:39+00:00,2.0,2.05121485023176,1.02560742511588
9383,2019-05-21 07:24:39+00:00,2.0,2.05121485023176,1.02560742511588
9384,2019-05-21 08:24:39+00:00,2.0,2.05121485023176,1.02560742511588
9385,2019-05-21 09:24:39+00:00,2.0,2.05121485023176,1.02560742511588
9386,2019-05-21 10:24:39+00:00,2.0,2.05121485023176,1.02560742511588
9387,2019-05-21 11:24:39+00:00,2.0,2.05121485023176,1.02560742511588
